 DateTime,Rain,PET,EPot,EAct,W,SM,RS,RI,ExcS,ExcI,R
2099/4/9 00:00,11.35,1.252,1.252,1.252,74.581,0.611,0.016,0.541,0.024,1.591,2.653
2099/4/10 00:00,0,1.366,1.366,0.835,73.746,0.604,0.006,0.405,0,0,1.964
2099/4/11 00:00,0,0.984,0.984,0.595,73.151,0.599,0.003,0.304,0,0,1.462
2099/4/12 00:00,15.004,1.822,1.822,1.822,83.838,0.689,0.02,0.844,0.031,2.464,4.121
2099/4/13 00:00,0,1.16,1.16,0.8,83.038,0.683,0.008,0.633,0,0,3.057
2099/4/14 00:00,0,1.424,1.424,0.972,82.066,0.674,0.003,0.475,0,0,2.28
2099/4/15 00:00,7.407,0.977,0.977,0.977,87.121,0.717,0.01,0.696,0.015,1.36,3.369
2099/4/16 00:00,0,1.441,1.441,1.033,86.088,0.708,0.004,0.522,0,0,2.509
2099/4/17 00:00,1.658,1.222,1.222,1.222,86.428,0.711,0.002,0.415,0.001,0.095,1.992
2099/4/18 00:00,0.655,1.238,1.238,0.415,86.013,0.708,0.001,0.312,0,0,1.49
2099/4/19 00:00,0,1.823,1.823,1.29,84.723,0.697,0,0.234,0,0,1.116
2099/4/20 00:00,2.556,1.015,1.015,1.015,85.93,0.707,0.002,0.258,0.004,0.331,1.241
2099/4/21 00:00,0,1.147,1.147,0.811,85.119,0.7,0.001,0.193,0,0,0.927
2099/4/22 00:00,0,0.83,0.83,0.581,84.538,0.695,0,0.145,0,0,0.694
2099/4/23 00:00,0,0.812,0.812,0.565,83.973,0.69,0,0.109,0,0,0.52
2099/4/24 00:00,12.014,1.1,1.1,1.1,92.372,0.761,0.016,0.704,0.026,2.489,3.431
2099/4/25 00:00,0,1.3,1.3,0.989,91.382,0.753,0.006,0.528,0,0,2.547
2099/4/26 00:00,0,1.482,1.482,1.115,90.267,0.743,0.003,0.396,0,0,1.9
2099/4/27 00:00,20.297,1.749,1.749,1.749,103.631,0.856,0.028,1.582,0.044,5.139,7.675
2099/4/28 00:00,0.578,1.401,1.401,0.704,102.927,0.85,0.011,1.186,0,0,5.71
2099/4/29 00:00,0,1.436,1.436,1.22,101.707,0.839,0.004,0.89,0,0,4.264
2099/4/30 00:00,0.854,1.737,1.737,0.741,100.966,0.833,0.002,0.667,0,0,3.191
2099/5/1 00:00,2.634,1.79,1.79,1.79,101.553,0.838,0.002,0.564,0.002,0.256,2.701
2099/5/2 00:00,0,2.396,2.396,2.007,99.545,0.821,0.001,0.423,0,0,2.023
2099/5/3 00:00,0.51,1.684,1.684,0.963,98.582,0.813,0,0.317,0,0,1.516
2099/5/4 00:00,0.188,2.201,2.201,1.636,96.946,0.799,0,0.238,0,0,1.136
2099/5/5 00:00,3.374,2.155,2.155,2.155,97.825,0.806,0.002,0.263,0.003,0.338,1.263
2099/5/6 00:00,0,1.706,1.706,1.376,96.449,0.795,0.001,0.197,0,0,0.944
2099/5/7 00:00,11.731,3.136,3.136,3.136,102.524,0.846,0.013,0.773,0.021,2.5,3.746
2099/5/8 00:00,1.611,3.496,3.496,1.594,100.929,0.832,0.005,0.58,0,0,2.789
2099/5/9 00:00,4.005,3.651,3.651,3.651,101.176,0.834,0.003,0.461,0.001,0.107,2.213
2099/5/10 00:00,0,3.514,3.514,2.932,98.244,0.81,0.001,0.346,0,0,1.655
2099/5/11 00:00,0,3.62,3.62,2.931,95.313,0.785,0,0.26,0,0,1.24
2099/5/12 00:00,1.171,3.504,3.504,1.831,93.482,0.769,0,0.195,0,0,0.929
2099/5/13 00:00,0.635,3.085,3.085,1.885,91.597,0.754,0,0.146,0,0,0.697
2099/5/14 00:00,0,2.84,2.84,2.14,89.457,0.736,0,0.109,0,0,0.522
2099/5/15 00:00,4.503,2.423,2.423,2.423,91.039,0.749,0.003,0.205,0.005,0.493,0.993
2099/5/16 00:00,0,2.25,2.25,1.685,89.354,0.735,0.001,0.154,0,0,0.74
2099/5/17 00:00,0.223,1.641,1.641,1.042,88.312,0.726,0,0.115,0,0,0.553
2099/5/18 00:00,0.11,1.748,1.748,1.189,87.123,0.716,0,0.087,0,0,0.414
2099/5/19 00:00,0,1.715,1.715,1.227,85.896,0.706,0,0.065,0,0,0.31
2099/5/20 00:00,4.604,2.89,2.89,2.89,87.23,0.717,0.002,0.143,0.004,0.376,0.693
2099/5/21 00:00,0.235,2.848,2.848,1.873,85.357,0.701,0.001,0.107,0,0,0.515
2099/5/22 00:00,0,3.124,3.124,2.19,83.167,0.683,0,0.08,0,0,0.385
2099/5/23 00:00,0,3.196,3.196,2.181,80.985,0.664,0,0.06,0,0,0.288
2099/5/24 00:00,5.412,3.17,3.17,3.17,82.775,0.679,0.003,0.157,0.005,0.447,0.764
2099/5/25 00:00,0,3.135,3.135,2.13,80.645,0.662,0.001,0.118,0,0,0.568
2099/5/26 00:00,0.11,3.329,3.329,2.129,78.516,0.644,0.001,0.088,0,0,0.424
2099/5/27 00:00,0,2.8,2.8,1.802,76.713,0.629,0,0.066,0,0,0.317
2099/5/28 00:00,1.445,2.296,2.296,0.535,76.178,0.624,0,0.05,0,0,0.237
2099/5/29 00:00,0.62,2.343,2.343,1.075,75.103,0.615,0,0.037,0,0,0.178
2099/5/30 00:00,2.212,2.15,2.15,2.15,75.154,0.615,0,0.031,0,0.011,0.147
2099/5/31 00:00,7.94,2.127,2.127,2.127,79.892,0.655,0.008,0.288,0.014,1.061,1.415
2099/6/1 00:00,0.792,2.813,2.813,1.325,78.567,0.644,0.003,0.216,0,0,1.047
2099/6/2 00:00,0,2.787,2.787,1.796,76.772,0.629,0.001,0.162,0,0,0.78
2099/6/3 00:00,0.081,2.636,2.636,1.607,75.164,0.616,0.001,0.122,0,0,0.583
2099/6/4 00:00,0.774,2.349,2.349,0.97,74.194,0.608,0,0.091,0,0,0.436
2099/6/5 00:00,0,2.853,2.853,1.734,72.461,0.593,0,0.068,0,0,0.327
2099/6/6 00:00,2.607,2.707,2.707,0.06,72.401,0.593,0,0.051,0,0,0.245
2099/6/7 00:00,3.265,2.706,2.706,2.706,72.867,0.597,0.001,0.062,0.001,0.092,0.298
2099/6/8 00:00,0,3.294,3.294,1.965,70.902,0.58,0,0.046,0,0,0.222
2099/6/9 00:00,6.231,2.748,2.748,2.748,73.805,0.605,0.005,0.178,0.008,0.572,0.871
2099/6/10 00:00,19.675,3.829,3.829,3.829,86.544,0.712,0.025,0.9,0.038,3.069,4.412
2099/6/11 00:00,0.665,3.286,3.286,1.866,84.679,0.696,0.01,0.675,0,0,3.268
2099/6/12 00:00,0,3.556,3.556,2.476,82.203,0.675,0.004,0.506,0,0,2.434
2099/6/13 00:00,0.369,3.535,3.535,2.138,80.064,0.657,0.002,0.38,0,0,1.819
2099/6/14 00:00,0,3.369,3.369,2.215,77.85,0.639,0.001,0.285,0,0,1.362
2099/6/15 00:00,0,1.485,1.485,0.948,76.901,0.631,0,0.214,0,0,1.02
2099/6/16 00:00,19.661,2.328,2.328,2.328,90.576,0.746,0.025,1.064,0.041,3.617,5.195
2099/6/17 00:00,2.884,1.245,1.245,1.245,91.813,0.756,0.012,0.898,0.004,0.397,4.339
2099/6/18 00:00,0,2.813,2.813,2.128,89.686,0.738,0.005,0.673,0,0,3.234
2099/6/19 00:00,31.211,2.857,2.857,2.857,109.493,0.904,0.043,2.625,0.068,8.479,12.72
2099/6/20 00:00,0,2.707,2.707,2.449,107.044,0.884,0.017,1.968,0,0,9.469
2099/6/21 00:00,0.352,0.988,0.988,0.562,106.482,0.879,0.007,1.476,0,0,7.073
2099/6/22 00:00,1.184,2.428,2.428,1.093,105.389,0.87,0.003,1.107,0,0,5.294
2099/6/23 00:00,0,1.897,1.897,1.649,103.74,0.856,0.001,0.83,0,0,3.966
2099/6/24 00:00,0,0.713,0.713,0.61,103.13,0.851,0,0.623,0,0,2.972
2099/6/25 00:00,1.904,2.239,2.239,0.285,102.844,0.848,0,0.467,0,0,2.229
2099/6/26 00:00,0,2.03,2.03,1.722,101.123,0.834,0,0.35,0,0,1.671
2099/6/27 00:00,0.75,1.795,1.795,0.871,100.252,0.826,0,0.263,0,0,1.253
2099/6/28 00:00,2.103,2.276,2.276,0.143,100.109,0.825,0,0.197,0,0,0.94
2099/6/29 00:00,0,1.407,1.407,1.161,98.948,0.815,0,0.148,0,0,0.705
2099/6/30 00:00,9.503,2.296,2.296,2.296,103.948,0.857,0.01,0.658,0.017,2.19,3.189
2099/7/1 00:00,13.242,2.51,2.51,2.51,110.84,0.915,0.019,1.447,0.026,3.814,6.995
2099/7/2 00:00,25.308,1.653,1.653,1.653,121.01,0.996,0.046,4.44,0.064,13.419,21.398
2099/7/3 00:00,9.426,2.132,2.132,2.132,121.55,1,0.029,5.015,0.017,6.738,24.054
2099/7/4 00:00,1.21,1.433,1.433,0.223,121.327,0.998,0.012,3.761,0,0,17.992
2099/7/5 00:00,4.068,1.826,1.826,1.826,121.553,1,0.008,3.323,0.005,2.011,15.887
2099/7/6 00:00,1.494,2.295,2.295,0.8,120.752,0.993,0.003,2.493,0,0,11.902
2099/7/7 00:00,0,3.297,3.297,3.274,117.478,0.966,0.001,1.869,0,0,8.921
2099/7/8 00:00,2.767,3.508,3.508,0.716,116.762,0.96,0.001,1.402,0,0,6.689
2099/7/9 00:00,2.81,3.433,3.433,0.598,116.164,0.955,0,1.052,0,0,5.016
2099/7/10 00:00,3.659,3.272,3.272,3.272,116.371,0.956,0.001,0.834,0.001,0.18,3.978
2099/7/11 00:00,0,3.316,3.316,3.171,113.2,0.93,0,0.625,0,0,2.983
2099/7/12 00:00,12.007,3.568,3.568,3.568,117.804,0.969,0.012,1.423,0.02,3.815,6.843
2099/7/13 00:00,0,3.633,3.633,3.519,114.284,0.939,0.005,1.067,0,0,5.112
2099/7/14 00:00,2.663,3.288,3.288,0.587,113.697,0.934,0.002,0.8,0,0,3.826
2099/7/15 00:00,0,4.057,4.057,3.79,109.907,0.902,0.001,0.6,0,0,2.866
2099/7/16 00:00,0.703,4.243,4.243,3.193,106.714,0.875,0,0.45,0,0,2.148
2099/7/17 00:00,0,4.111,4.111,3.598,103.116,0.845,0,0.338,0,0,1.611
2099/7/18 00:00,0,4.423,4.423,3.739,99.377,0.814,0,0.253,0,0,1.208
2099/7/19 00:00,0.475,4.558,4.558,3.323,96.054,0.786,0,0.19,0,0,0.906
2099/7/20 00:00,4.166,3.648,3.648,3.648,96.433,0.789,0.001,0.177,0.001,0.138,0.848
2099/7/21 00:00,0,4.184,4.184,3.302,93.13,0.762,0,0.133,0,0,0.635
2099/7/22 00:00,3.352,3.918,3.918,0.431,92.699,0.758,0,0.1,0,0,0.475
2099/7/23 00:00,0,4.162,4.162,3.155,89.544,0.732,0,0.075,0,0,0.356
2099/7/24 00:00,22.013,4.403,4.403,4.403,102.403,0.84,0.025,1.233,0.042,4.71,6.003
2099/7/25 00:00,1.976,3.017,3.017,0.874,101.529,0.833,0.01,0.925,0,0,4.46
2099/7/26 00:00,0,4.017,4.017,3.346,98.183,0.805,0.004,0.694,0,0,3.328
2099/7/27 00:00,4.457,3.78,3.78,3.78,98.669,0.809,0.003,0.568,0.002,0.19,2.72
2099/7/28 00:00,0,4.248,4.248,3.437,95.232,0.78,0.001,0.426,0,0,2.036
2099/7/29 00:00,0,3.747,3.747,2.923,92.309,0.756,0,0.319,0,0,1.525
2099/7/30 00:00,0,3.754,3.754,2.837,89.472,0.732,0,0.24,0,0,1.143
2099/7/31 00:00,0.292,4.116,4.116,2.798,86.674,0.709,0,0.18,0,0,0.857
2099/8/1 00:00,21.72,4.121,4.121,4.121,99.79,0.819,0.025,1.245,0.042,4.442,6.058
2099/8/2 00:00,0.532,3.774,3.774,2.656,97.133,0.797,0.01,0.934,0,0,4.502
2099/8/3 00:00,0,3.719,3.719,2.964,94.169,0.772,0.004,0.7,0,0,3.359
2099/8/4 00:00,0,3.913,3.913,3.021,91.148,0.747,0.002,0.525,0,0,2.513
2099/8/5 00:00,0,4.239,4.239,3.165,87.983,0.72,0.001,0.394,0,0,1.882
2099/8/6 00:00,0.872,4.057,4.057,2.294,85.689,0.701,0,0.295,0,0,1.41
2099/8/7 00:00,11.604,4.034,4.034,4.034,91.514,0.75,0.011,0.653,0.018,1.727,3.168
2099/8/8 00:00,2.449,3.961,3.961,1.134,90.38,0.741,0.004,0.49,0,0,2.357
2099/8/9 00:00,2.94,3.478,3.478,0.399,89.981,0.737,0.002,0.367,0,0,1.761
2099/8/10 00:00,0,3.852,3.852,2.84,87.141,0.714,0.001,0.276,0,0,1.318
2099/8/11 00:00,3.128,4.012,4.012,0.631,86.51,0.708,0,0.207,0,0,0.987
2099/8/12 00:00,2.789,4.093,4.093,0.924,85.587,0.701,0,0.155,0,0,0.74
2099/8/13 00:00,0.486,3.73,3.73,2.273,83.314,0.681,0,0.116,0,0,0.555
2099/8/14 00:00,35.043,3.457,3.457,3.457,106.416,0.876,0.045,2.189,0.075,8.409,10.657
2099/8/15 00:00,20.396,1.278,1.278,1.278,117.528,0.969,0.045,3.632,0.046,7.96,17.538
2099/8/16 00:00,18.188,2.317,2.317,2.317,121.551,1,0.041,5.677,0.038,11.81,27.267
2099/8/17 00:00,1.261,3.416,3.416,2.154,119.397,0.982,0.016,4.257,0,0,20.382
2099/8/18 00:00,9.294,2.567,2.567,2.567,121.553,1,0.016,4.332,0.016,4.555,20.736
2099/8/19 00:00,2.253,3.613,3.613,1.359,120.194,0.989,0.006,3.249,0,0,15.525
2099/8/20 00:00,1.801,2.751,2.751,0.94,119.254,0.981,0.003,2.437,0,0,11.633
2099/8/21 00:00,2.427,3.736,3.736,1.284,117.97,0.97,0.001,1.827,0,0,8.72
2099/8/22 00:00,0,3.643,3.643,3.533,114.437,0.94,0,1.371,0,0,6.539
2099/8/23 00:00,2.225,3.873,3.873,1.549,112.888,0.927,0,1.028,0,0,4.903
2099/8/24 00:00,0,4.224,4.224,3.916,108.972,0.894,0,0.771,0,0,3.677
2099/8/25 00:00,3.64,3.761,3.761,0.109,108.863,0.893,0,0.578,0,0,2.758
2099/8/26 00:00,0,4.173,4.173,3.728,105.135,0.862,0,0.434,0,0,2.068
2099/8/27 00:00,0,4.377,4.377,3.773,101.362,0.83,0,0.325,0,0,1.551
2099/8/28 00:00,4.773,4.474,4.474,4.474,101.571,0.832,0,0.266,0.001,0.09,1.272
2099/8/29 00:00,2.864,4.278,4.278,1.177,100.394,0.822,0,0.2,0,0,0.954
2099/8/30 00:00,8.811,4.135,4.135,4.135,103.637,0.85,0.007,0.505,0.011,1.421,2.441
2099/8/31 00:00,6.654,4.13,4.13,4.13,105.341,0.864,0.006,0.582,0.006,0.814,2.807
2099/9/1 00:00,11.207,3.808,3.808,3.808,110.125,0.904,0.013,1.086,0.018,2.598,5.243
2099/9/2 00:00,0,2.876,2.876,2.602,107.523,0.883,0.005,0.815,0,0,3.91
2099/9/3 00:00,0,3.124,3.124,2.757,104.766,0.859,0.002,0.611,0,0,2.924
2099/9/4 00:00,1.246,3.319,3.319,1.782,102.984,0.845,0.001,0.458,0,0,2.189
2099/9/5 00:00,11.271,3.283,3.283,3.283,108.296,0.889,0.012,1.008,0.019,2.657,4.863
2099/9/6 00:00,0,0.806,0.806,0.717,107.58,0.883,0.005,0.756,0,0,3.628
2099/9/7 00:00,13.851,2.099,2.099,2.099,114.725,0.944,0.019,1.712,0.028,4.579,8.252
2099/9/8 00:00,0.091,2.659,2.659,2.423,112.302,0.923,0.007,1.284,0,0,6.158
2099/9/9 00:00,9.81,2.373,2.373,2.373,116.499,0.959,0.014,1.768,0.018,3.223,8.499
2099/9/10 00:00,0.607,0.597,0.597,0.597,116.504,0.959,0.005,1.327,0,0.004,6.357
2099/9/11 00:00,1.929,1.752,1.752,1.752,116.597,0.959,0.002,1.016,0,0.083,4.859
2099/9/12 00:00,7.586,0.343,0.343,0.343,120.012,0.988,0.011,1.715,0.017,3.811,8.233
2099/9/13 00:00,4.439,1.244,1.244,1.244,121.071,0.996,0.009,1.818,0.008,2.128,8.715
2099/9/14 00:00,0,1.749,1.749,1.743,119.329,0.982,0.004,1.364,0,0,6.521
2099/9/15 00:00,0,0.654,0.654,0.642,118.687,0.976,0.001,1.023,0,0,4.884
2099/9/16 00:00,7.801,0.879,0.879,0.879,121.349,0.998,0.01,1.828,0.017,4.243,8.767
2099/9/17 00:00,0,1.389,1.389,1.387,119.962,0.987,0.004,1.371,0,0,6.558
2099/9/18 00:00,0,1.771,1.771,1.748,118.214,0.972,0.002,1.028,0,0,4.911
2099/9/19 00:00,11.666,1.348,1.348,1.348,121.553,1,0.015,2.51,0.025,6.954,12.042
2099/9/20 00:00,10.845,1.884,1.884,1.884,121.555,1,0.019,4.117,0.021,8.938,19.723
2099/9/21 00:00,5.26,0.654,0.654,0.654,121.555,1,0.014,4.236,0.011,4.595,20.27
2099/9/22 00:00,8.846,0.382,0.382,0.382,121.555,1,0.018,5.288,0.02,8.443,25.303
2099/9/23 00:00,0.73,0.693,0.693,0.693,121.555,1,0.007,3.975,0,0.036,18.991
2099/9/24 00:00,1.183,0.471,0.471,0.471,121.555,1,0.004,3.159,0.002,0.71,15.083
2099/9/25 00:00,0.643,1.914,1.914,1.271,120.284,0.989,0.002,2.369,0,0,11.306
2099/9/26 00:00,0.946,1.771,1.771,0.816,119.468,0.982,0.001,1.777,0,0,8.477
2099/9/27 00:00,0,1.848,1.848,1.815,117.653,0.967,0,1.333,0,0,6.357
2099/9/28 00:00,0,1.457,1.457,1.41,116.244,0.955,0,0.999,0,0,4.767
2099/9/29 00:00,0.258,0.88,0.88,0.594,115.65,0.95,0,0.75,0,0,3.575
2099/9/30 00:00,0.16,0.575,0.575,0.395,115.255,0.947,0,0.562,0,0,2.681
2099/10/1 00:00,33.139,0.807,0.807,0.807,121.555,1,0.3,6.804,0.5,25.531,33.884
2099/10/2 00:00,5.678,0.395,0.395,0.395,121.555,1,0.128,6.421,0.013,5.27,31.231
2099/10/3 00:00,0.792,0.41,0.41,0.41,121.555,1,0.052,4.911,0.001,0.382,23.667
2099/10/4 00:00,0.577,1.121,1.121,0.544,121.011,0.995,0.021,3.683,0,0,17.664
2099/10/5 00:00,10.252,1.027,1.027,1.027,121.555,1,0.021,4.927,0.022,8.66,23.601
2099/10/6 00:00,18.265,1.408,1.408,1.408,121.555,1,0.033,7.9,0.04,16.817,37.83
2099/10/7 00:00,10.465,1.735,1.735,1.735,121.555,1,0.026,8.102,0.021,8.709,38.761
2099/10/8 00:00,1.954,1.344,1.344,1.344,121.555,1,0.011,6.229,0.001,0.609,29.758
2099/10/9 00:00,0,1.284,1.284,1.284,120.271,0.989,0.004,4.672,0,0,22.3
2099/10/10 00:00,8.065,1.902,1.902,1.902,121.555,1,0.011,4.72,0.015,4.865,22.559
2099/10/11 00:00,1.969,1.803,1.803,1.803,121.555,1,0.004,3.581,0,0.165,17.1
2099/10/12 00:00,0.194,1.237,1.237,1.043,120.512,0.991,0.002,2.686,0,0,12.818
2099/10/13 00:00,3.189,0.611,0.611,0.611,121.382,0.999,0.004,2.44,0.006,1.701,11.656
2099/10/14 00:00,1.158,1.713,1.713,0.554,120.829,0.994,0.002,1.83,0,0,8.735
2099/10/15 00:00,4.418,1.141,1.141,1.141,121.555,1,0.005,2.008,0.008,2.543,9.603
2099/10/16 00:00,17.043,0.663,0.663,0.663,121.555,1,0.026,5.591,0.039,16.341,26.787
2099/10/17 00:00,1.667,1.139,1.139,1.139,121.555,1,0.011,4.325,0.001,0.527,20.68
2099/10/18 00:00,0.496,1.541,1.541,1.045,120.509,0.991,0.004,3.244,0,0,15.491
2099/10/19 00:00,1.754,1.904,1.904,0.149,120.36,0.99,0.002,2.433,0,0,11.611
2099/10/20 00:00,0,2.018,2.018,1.997,118.363,0.973,0.001,1.825,0,0,8.706
2099/10/21 00:00,0.56,1.116,1.116,0.54,117.823,0.969,0,1.369,0,0,6.528
2099/10/22 00:00,0,0.978,0.978,0.947,116.876,0.961,0,1.026,0,0,4.895
2099/10/23 00:00,0.327,1.34,1.34,0.972,115.903,0.952,0,0.77,0,0,3.671
2099/10/24 00:00,0,0.864,0.864,0.823,115.08,0.946,0,0.577,0,0,2.754
2099/10/25 00:00,0,1.069,1.069,1.011,114.069,0.937,0,0.433,0,0,2.065
2099/10/26 00:00,0.291,1.412,1.412,1.05,113.019,0.928,0,0.325,0,0,1.549
2099/10/27 00:00,12.175,1.107,1.107,1.107,118.922,0.978,0.016,1.528,0.026,5.138,7.363
2099/10/28 00:00,0.98,0.638,0.638,0.638,119.08,0.979,0.007,1.192,0.001,0.183,5.717
2099/10/29 00:00,0,0.831,0.831,0.814,118.266,0.973,0.003,0.894,0,0,4.276
2099/10/30 00:00,0,1.236,1.236,1.202,117.064,0.962,0.001,0.67,0,0,3.203
2099/10/31 00:00,0.495,1.225,1.225,0.703,116.361,0.957,0,0.503,0,0,2.4
2099/11/1 00:00,0,1.994,1.994,1.907,114.454,0.941,0,0.377,0,0,1.799
2099/11/2 00:00,0.78,1.34,1.34,0.527,113.927,0.936,0,0.283,0,0,1.349
2099/11/3 00:00,1.308,1.137,1.137,1.137,114.025,0.937,0,0.23,0,0.072,1.099
2099/11/4 00:00,2.01,1.186,1.186,1.186,114.495,0.941,0.001,0.261,0.002,0.353,1.25
2099/11/5 00:00,0,0.705,0.705,0.663,113.832,0.935,0.001,0.196,0,0,0.935
2099/11/6 00:00,0,0.572,0.572,0.535,113.297,0.931,0,0.147,0,0,0.701
2099/11/7 00:00,1.129,1.142,1.142,0.013,113.284,0.931,0,0.11,0,0,0.525
2099/11/8 00:00,2.497,1.356,1.356,1.356,113.945,0.936,0.002,0.202,0.003,0.477,0.97
2099/11/9 00:00,0.148,1.381,1.381,1.154,112.79,0.927,0.001,0.151,0,0,0.725
2099/11/10 00:00,0,0.862,0.862,0.799,111.991,0.92,0,0.113,0,0,0.543
2099/11/11 00:00,0.172,0.353,0.353,0.166,111.825,0.918,0,0.085,0,0,0.406
2099/11/12 00:00,0,0.949,0.949,0.871,110.954,0.911,0,0.064,0,0,0.305
2099/11/13 00:00,0.241,1.234,1.234,0.905,110.049,0.904,0,0.048,0,0,0.228
2099/11/14 00:00,0.285,1.137,1.137,0.77,109.28,0.897,0,0.036,0,0,0.171
2099/11/15 00:00,0,0.307,0.307,0.275,109.004,0.895,0,0.027,0,0,0.128
2099/11/16 00:00,3.046,0.444,0.444,0.444,110.635,0.909,0.004,0.262,0.006,0.966,1.266
2099/11/17 00:00,7.061,1.117,1.117,1.117,114.172,0.938,0.01,0.794,0.014,2.392,3.836
2099/11/18 00:00,1.554,1.15,1.15,1.15,114.402,0.94,0.005,0.639,0.001,0.173,3.07
2099/11/19 00:00,1.646,0.799,0.799,0.799,114.879,0.944,0.003,0.571,0.002,0.368,2.739
2099/11/20 00:00,0.266,0.278,0.278,0.012,114.867,0.944,0.001,0.428,0,0,2.049
2099/11/21 00:00,0,1.043,1.043,0.985,113.883,0.936,0,0.321,0,0,1.535
2099/11/22 00:00,0,1.158,1.158,1.084,112.799,0.927,0,0.241,0,0,1.15
2099/11/23 00:00,0,0.991,0.991,0.918,111.88,0.919,0,0.181,0,0,0.862
2099/11/24 00:00,0,1.351,1.351,1.242,110.638,0.909,0,0.136,0,0,0.647
2099/11/25 00:00,0,1.384,1.384,1.258,109.38,0.898,0,0.102,0,0,0.485
2099/11/26 00:00,4.299,1.256,1.256,1.256,111.269,0.914,0.004,0.363,0.007,1.147,1.752
2099/11/27 00:00,0.571,1.306,1.306,0.672,110.598,0.908,0.002,0.272,0,0,1.307
2099/11/28 00:00,0,1.063,1.063,0.966,109.632,0.9,0.001,0.204,0,0,0.977
2099/11/29 00:00,0,1.596,1.596,1.437,108.195,0.888,0,0.153,0,0,0.732
2099/11/30 00:00,0,1.577,1.577,1.401,106.794,0.877,0,0.115,0,0,0.548
2099/12/1 00:00,0,1.445,1.445,1.267,105.527,0.866,0,0.086,0,0,0.411
2099/12/2 00:00,0,1.08,1.08,0.935,104.592,0.858,0,0.065,0,0,0.308
2099/12/3 00:00,0,0.751,0.751,0.644,103.948,0.853,0,0.048,0,0,0.231
2099/12/4 00:00,0.109,1.201,1.201,0.931,103.017,0.845,0,0.036,0,0,0.173
2099/12/5 00:00,0.316,1.097,1.097,0.66,102.357,0.839,0,0.027,0,0,0.13
2099/12/6 00:00,0,1.114,1.114,0.935,101.422,0.831,0,0.02,0,0,0.097
2099/12/7 00:00,0,0.979,0.979,0.814,100.608,0.825,0,0.015,0,0,0.073
2099/12/8 00:00,0,1.003,1.003,0.827,99.782,0.818,0,0.011,0,0,0.055
2099/12/9 00:00,0,0.643,0.643,0.526,99.256,0.813,0,0.009,0,0,0.041
2099/12/10 00:00,0,0.848,0.848,0.69,98.566,0.807,0,0.006,0,0,0.031
2099/12/11 00:00,0,1.006,1.006,0.812,97.753,0.801,0,0.005,0,0,0.023
2099/12/12 00:00,0,0.856,0.856,0.685,97.068,0.795,0,0.004,0,0,0.017
2099/12/13 00:00,0,1.041,1.041,0.827,96.24,0.788,0,0.003,0,0,0.013
2099/12/14 00:00,0,0.947,0.947,0.746,95.494,0.782,0,0.002,0,0,0.01
2099/12/15 00:00,0.381,0.86,0.86,0.374,95.12,0.779,0,0.002,0,0,0.007
2099/12/16 00:00,0.592,1.043,1.043,0.351,94.769,0.776,0,0.001,0,0,0.005
2099/12/17 00:00,0,1.319,1.319,1.023,93.746,0.767,0,0.001,0,0,0.004
2099/12/18 00:00,0,1.13,1.13,0.867,92.879,0.76,0,0.001,0,0,0.003
2099/12/19 00:00,0,1.035,1.035,0.786,92.093,0.753,0,0,0,0,0.002
2099/12/20 00:00,0,0.886,0.886,0.668,91.425,0.748,0,0,0,0,0.002
2099/12/21 00:00,0,0.865,0.865,0.647,90.779,0.742,0,0,0,0,0.001
2099/12/22 00:00,0,0.732,0.732,0.544,90.235,0.738,0,0,0,0,0.001
2099/12/23 00:00,0,0.783,0.783,0.578,89.657,0.733,0,0,0,0,0.001
2099/12/24 00:00,0,0.887,0.887,0.65,89.007,0.728,0,0,0,0,0.001
2099/12/25 00:00,0.184,1.149,1.149,0.702,88.305,0.722,0,0,0,0,0
2099/12/26 00:00,0,1.321,1.321,0.953,87.352,0.714,0,0,0,0,0
2099/12/27 00:00,0,0.936,0.936,0.668,86.684,0.708,0,0,0,0,0
2099/12/28 00:00,0,0.811,0.811,0.574,86.11,0.703,0,0,0,0,0
2099/12/29 00:00,0,1.141,1.141,0.802,85.307,0.697,0,0,0,0,0
2099/12/30 00:00,0,1.166,1.166,0.812,84.495,0.69,0,0,0,0,0
2099/12/31 00:00,0,1.153,1.153,0.795,83.7,0.683,0,0,0,0,0
2100/1/1 00:00,0,0.787,0.787,0.538,83.162,0.679,0,0,0,0,0
2100/1/2 00:00,0,0.894,0.894,0.607,82.555,0.674,0,0,0,0,0
2100/1/3 00:00,0,0.315,0.315,0.212,82.343,0.672,0,0,0,0,0
2100/1/4 00:00,0,0.756,0.756,0.508,81.835,0.668,0,0,0,0,0
2100/1/5 00:00,0,1.038,1.038,0.693,81.142,0.662,0,0,0,0,0
2100/1/6 00:00,0,0.477,0.477,0.316,80.826,0.659,0,0,0,0,0
2100/1/7 00:00,0,0.892,0.892,0.588,80.238,0.654,0,0,0,0,0
2100/1/8 00:00,0,0.824,0.824,0.539,79.699,0.65,0,0,0,0,0
2100/1/9 00:00,0,1.202,1.202,0.781,78.918,0.643,0,0,0,0,0
2100/1/10 00:00,0,1.19,1.19,0.765,78.153,0.637,0,0,0,0,0
